SLMBP,2020-12-18 00:00:00,52.5,0.12693333333333331,2020-12-21 00:00:00,52.5,0.12693333333333331,-0.004835555555555564
SLMBP,2020-12-21 00:00:00,52.5,0.12693333333333331,2020-12-22 00:00:00,51.35,0.13270691333982473,-0.026850290412822022
FE,2020-10-23 00:00:00,33.3,0.3156306306306307,2020-10-26 00:00:00,33.32,0.31523109243697484,-0.01834419588791593
FE,2020-10-26 00:00:00,33.32,0.31523109243697484,2020-10-27 00:00:00,33.39,0.3138364779874214,-0.01677873860817516
FE,2020-10-27 00:00:00,33.39,0.3138364779874214,2020-10-28 00:00:00,31.76,0.34691435768261963,-0.0686058950485188
TWLO,2020-04-20 00:00:00,108.37,0.029777613730737288,2020-04-21 00:00:00,105.0,0.03173333333333333,-0.03166476835899311
ETSY,2021-06-29 00:00:00,202.53,0.008519725472769466,2021-06-30 00:00:00,205.84,0.008246696463272444,0.01626047290803319
ETSY,2021-06-30 00:00:00,205.84,0.008246696463272444,2021-07-01 00:00:00,199.51,0.00878903313117137,-0.030834802417384562
ETSY,2022-01-21 00:00:00,148.85,0.015777628485052066,2022-01-24 00:00:00,154.06,0.014744255484876023,0.0347966282568363
IMO,2021-03-12 00:00:00,25.84,0.5240518575851394,2021-03-15 00:00:00,25.37,0.5436933385888845,-0.059510263009830575
IMO,2021-10-04 00:00:00,33.09,0.31964339679661524,2021-10-05 00:00:00,33.2,0.3175301204819277,-0.015931505508568786
IMO,2021-10-05 00:00:00,33.2,0.3175301204819277,2021-10-06 00:00:00,32.64,0.3284466911764706,-0.03632460276079525
GNRC,2021-06-23 00:00:00,406.12,0.002120063035555993,2021-06-24 00:00:00,392.62,0.0022642758901737048,-0.0332522021543527
IFF,2020-02-27 00:00:00,122.23,0.023423054896506586,2020-02-28 00:00:00,119.78,0.02436967774252797,-0.020435185573419303
IFF,2020-02-28 00:00:00,119.78,0.02436967774252797,2020-03-02 00:00:00,122.56,0.02327431462140992,0.02281145439669453
UHAL,2021-07-02 00:00:00,603.1,0.000957552644669209,2021-07-06 00:00:00,584.02,0.001024793671449608,-0.0316398314480454
PEP,2020-02-14 00:00:00,146.99,0.016191577658344104,2020-02-18 00:00:00,145.6,0.01649038461538462,-0.009678767006420452
EXAS,2021-05-10 00:00:00,98.84,0.03580028328611898,2021-05-11 00:00:00,98.0,0.03642857142857143,-0.009229348995494718
EXAS,2021-05-11 00:00:00,98.0,0.03642857142857143,2021-05-12 00:00:00,96.11,0.037873270211216316,-0.020043896343263215
EXAS,2021-05-12 00:00:00,96.11,0.037873270211216316,2021-05-13 00:00:00,93.66,0.0398729446935725,-0.026300553687491363
EXAS,2021-05-13 00:00:00,93.66,0.0398729446935725,2021-05-14 00:00:00,96.74,0.03737337192474675,0.03206015036709037
TECK,2019-08-07 00:00:00,17.61,1.1285065303804658,2019-08-08 00:00:00,17.95,1.086267409470752,-0.10646075751568543
TECK,2021-03-25 00:00:00,18.03,1.0765945646145314,2021-03-26 00:00:00,19.05,0.9643832020997376,-0.05662660935741916
VRSK,2019-11-22 00:00:00,145.98,0.01642348266885875,2019-11-25 00:00:00,145.41,0.016536001650505467,-0.004130425293323542
ALNY,2019-10-22 00:00:00,89.16,0.04400515926424406,2019-10-23 00:00:00,89.76,0.043438057040998214,0.005748730189488138
ALNY,2019-10-23 00:00:00,89.76,0.043438057040998214,2019-10-24 00:00:00,88.9,0.044251968503937006,-0.010558043956605877
SIVB,2019-01-17 00:00:00,225.37,0.006879797666060256,2019-01-18 00:00:00,230.99,0.006545737910732066,0.02487719955816304
SIVB,2019-01-18 00:00:00,230.99,0.006545737910732066,2019-01-22 00:00:00,225.74,0.006853016744927792,-0.022786262412466635
CQP,2020-01-30 00:00:00,39.33,0.22621408593948641,2020-01-31 00:00:00,38.67,0.23396689940522367,-0.028481591287686507
